0.174000	-0.155000	0.478477
0.167000	-0.158000	0.592627
0.172000	-0.155000	0.668824
0.172000	-0.153000	0.783106
0.174000	-0.153000	0.859336
0.171000	-0.158000	0.973581
0.165000	-0.161000	1.087862
0.165000	-0.161000	1.164134
0.160000	-0.167000	1.278419
0.168000	-0.168000	1.392629
0.163000	-0.168000	1.468850
0.161000	-0.168000	1.583120
0.166000	-0.164000	1.659369
0.167000	-0.163000	1.773578
0.172000	-0.164000	1.887910
0.173000	-0.156000	1.964055
0.178000	-0.153000	2.078356
0.165000	-0.153000	2.192676
0.166000	-0.151000	2.268816
0.168000	-0.153000	2.383102
0.172000	-0.155000	2.459316
0.174000	-0.155000	2.573587
0.178000	-0.156000	2.687958
0.174000	-0.153000	2.764111
0.175000	-0.153000	2.878405
0.168000	-0.154000	2.992659
0.163000	-0.156000	3.068816
0.169000	-0.150000	3.183111
0.172000	-0.157000	3.259398
0.168000	-0.156000	3.373581
0.160000	-0.154000	3.487881
0.168000	-0.153000	3.564057
0.166000	-0.153000	3.678349
0.170000	-0.157000	3.792641
0.168000	-0.158000	3.868820
0.164000	-0.157000	3.983106
0.160000	-0.162000	4.059324
0.163000	-0.160000	4.173630
0.162000	-0.163000	4.287883
0.169000	-0.160000	4.364057
0.173000	-0.153000	4.478390
0.173000	-0.158000	4.592670
0.178000	-0.154000	4.668833
0.168000	-0.159000	4.783101
0.170000	-0.155000	4.859319
0.171000	-0.162000	4.973602
0.171000	-0.173000	5.087866
0.185000	-0.172000	5.164071
0.195000	-0.163000	5.278454
0.213000	-0.167000	5.392631
0.239000	-0.160000	5.468925
0.257000	-0.163000	5.583219
0.283000	-0.162000	5.659316
0.303000	-0.164000	5.773581
0.329000	-0.169000	5.887867
0.365000	-0.162000	5.964078
0.410000	-0.161000	6.078343
0.447000	-0.161000	6.192687
0.485000	-0.162000	6.268823
0.513000	-0.161000	6.383223
0.536000	-0.165000	6.459444
0.555000	-0.169000	6.573726
0.575000	-0.176000	6.687894
0.606000	-0.182000	6.764059
0.631000	-0.195000	6.878394
0.654000	-0.211000	6.992629
0.686000	-0.208000	7.068835
0.722000	-0.201000	7.183105
0.762000	-0.192000	7.259321
0.792000	-0.185000	7.373581
0.825000	-0.161000	7.487927
0.871000	-0.176000	7.564065
0.904000	-0.174000	7.678386
0.940000	-0.167000	7.792629
1.227000	-0.279000	8.478401
1.263000	-0.273000	8.592628
1.295000	-0.271000	8.668863
1.323000	-0.274000	8.783135
1.361000	-0.274000	8.859315
1.390000	-0.274000	8.973640
1.431000	-0.288000	9.087876
1.455000	-0.278000	9.164124
1.479000	-0.270000	9.278346
1.505000	-0.262000	9.392627
1.546000	-0.254000	9.468825
1.583000	-0.270000	9.583112
1.620000	-0.269000	9.659349
1.668000	-0.266000	9.773583
1.709000	-0.281000	9.887872
1.741000	-0.247000	9.964062
1.769000	-0.251000	10.078346
1.798000	-0.260000	10.192625
1.819000	-0.274000	10.268958
1.845000	-0.267000	10.383112
1.875000	-0.224000	10.459424
1.913000	-0.215000	10.573642
1.944000	-0.187000	10.687941
1.979000	-0.172000	10.764061
2.030000	-0.197000	10.878352
2.065000	-0.212000	10.992639
2.102000	-0.228000	11.068819
2.143000	-0.233000	11.183192
2.185000	-0.244000	11.259323
2.241000	-0.256000	11.373662
2.278000	-0.265000	11.487875
2.290000	-0.230000	11.564059
2.300000	-0.210000	11.678364
2.312000	-0.231000	11.792630
2.330000	-0.247000	11.868845
2.329000	-0.277000	11.983116
2.348000	-0.265000	12.059313
2.426000	-0.213000	12.287888
2.442000	-0.162000	12.364066
2.459000	-0.114000	12.478398
2.493000	-0.095000	12.592638
2.516000	-0.051000	12.668877
2.557000	-0.053000	12.783103
2.566000	-0.013000	12.859322
2.579000	0.030000	12.973659
2.601000	0.053000	13.087870
2.630000	0.079000	13.164059
2.650000	0.114000	13.278373
2.674000	0.135000	13.392673
2.701000	0.167000	13.468842
2.739000	0.186000	13.583115
2.763000	0.206000	13.659324
2.787000	0.196000	13.773599
2.811000	0.196000	13.887896
2.832000	0.210000	13.964074
2.863000	0.221000	14.078361
2.895000	0.257000	14.192629
2.927000	0.289000	14.268828
2.959000	0.294000	14.383109
2.985000	0.346000	14.459319
3.003000	0.395000	14.573673
3.015000	0.439000	14.687877
3.058000	0.452000	14.764065
3.092000	0.469000	14.878345
3.129000	0.495000	14.992631
3.165000	0.473000	15.068836
3.206000	0.479000	15.183113
3.254000	0.503000	15.259319
3.278000	0.520000	15.373588
3.301000	0.530000	15.487954
3.321000	0.541000	15.564075
3.336000	0.560000	15.678388
3.367000	0.591000	15.792627
3.377000	0.628000	15.868862
3.395000	0.652000	15.983101
3.420000	0.687000	16.059331
3.463000	0.754000	16.364070
3.474000	0.808000	16.478356
3.490000	0.833000	16.592632
3.496000	0.907000	16.668820
3.484000	0.985000	16.783101
3.512000	1.033000	16.859319
3.521000	1.087000	17.087887
3.521000	1.164000	17.164058
3.583000	1.225000	17.392631
3.570000	1.252000	17.468836
3.569000	1.278000	17.583106
3.565000	1.297000	17.659315
3.619000	1.325000	17.773658
3.659000	1.341000	17.887876
3.687000	1.373000	17.964061
3.693000	1.394000	18.078400
3.709000	1.426000	18.192716
3.709000	1.434000	18.268910
3.740000	1.453000	18.383104
3.740000	1.452000	18.459381
3.722000	1.436000	18.573600
3.700000	1.418000	18.687967
3.744000	1.470000	18.764064
3.763000	1.508000	18.878373
3.792000	1.555000	18.992634
3.805000	1.566000	19.068817
3.758000	1.514000	19.183109
3.716000	1.494000	19.373603
3.727000	1.514000	19.487873
3.757000	1.544000	19.564062
3.752000	1.546000	19.678341
3.765000	1.563000	19.792642
3.762000	1.572000	19.868819
3.771000	1.589000	19.983103
3.755000	1.589000	20.059320
3.774000	1.619000	20.173594
3.781000	1.624000	20.287899
3.786000	1.642000	20.364107
3.784000	1.664000	20.478373
3.793000	1.700000	20.592629
3.806000	1.767000	20.783132
3.813000	1.805000	20.859345
3.785000	1.848000	20.973596
3.767000	1.895000	21.087892
3.754000	1.938000	21.164055
3.735000	1.973000	21.278394
3.723000	2.003000	21.392630
3.716000	2.045000	21.468819
3.727000	2.083000	21.583102
3.716000	2.118000	21.659341
3.714000	2.146000	21.773633
3.684000	2.152000	21.887872
3.677000	2.164000	21.964073
3.709000	2.218000	22.078345
3.739000	2.262000	22.192668
3.770000	2.304000	22.268823
3.789000	2.338000	22.383178
3.793000	2.373000	22.459325
3.799000	2.414000	22.573630
3.817000	2.459000	22.687877
3.806000	2.488000	22.764099
3.807000	2.525000	22.878392
3.809000	2.564000	22.992631
3.797000	2.601000	23.068820
3.777000	2.633000	23.183222
3.768000	2.670000	23.259317
3.742000	2.700000	23.373580
3.720000	2.732000	23.487864
3.671000	2.727000	23.564062
3.587000	2.759000	23.868851
3.582000	2.812000	23.983111
3.583000	2.857000	24.059315
3.443000	2.926000	24.592669
3.425000	2.954000	24.668862
3.408000	2.978000	24.783124
3.393000	3.012000	24.859384
3.376000	3.040000	24.973588
3.364000	3.068000	25.087872
3.343000	3.087000	25.164067
3.331000	3.110000	25.278449
3.319000	3.142000	25.392631
3.301000	3.170000	25.468832
3.291000	3.198000	25.583108
3.282000	3.224000	25.659344
3.275000	3.253000	25.773593
3.251000	3.278000	25.887868
3.239000	3.309000	25.964103
3.218000	3.341000	26.078347
3.200000	3.368000	26.192690
3.179000	3.398000	26.268823
3.163000	3.428000	26.383127
3.139000	3.453000	26.459337
3.123000	3.483000	26.573637
3.108000	3.514000	26.687934
3.073000	3.570000	26.878367
3.064000	3.599000	26.992629
3.062000	3.634000	27.068888
-0.629000	4.453000	40.592629
-0.668000	4.429000	40.668823
-0.943000	4.229000	41.887870
-1.058000	4.131000	42.078346
-1.095000	4.138000	42.192649
-1.162000	4.149000	42.383126
-1.237000	4.113000	42.573621
-1.263000	4.108000	42.687869
-1.295000	4.113000	42.764074
-1.320000	4.106000	42.878348
-1.350000	4.088000	42.992629
-1.367000	4.050000	43.068915
-1.394000	4.003000	43.183113
-1.434000	3.992000	43.259329
-1.470000	3.976000	43.373579
-1.501000	3.975000	43.487870
-1.556000	3.928000	43.678385
-1.587000	3.915000	43.792650
-1.622000	3.899000	43.868826
-1.651000	3.879000	43.983109
-1.679000	3.860000	44.059325
-1.705000	3.842000	44.173584
-1.727000	3.822000	44.287880
-1.728000	3.835000	44.364066
-1.757000	3.803000	44.478425
-1.775000	3.749000	44.592638
-1.775000	3.663000	44.668897
-1.809000	3.680000	44.783105
-1.839000	3.641000	44.859370
-1.872000	3.613000	44.973585
-1.900000	3.569000	45.087876
-1.931000	3.541000	45.164075
-1.959000	3.513000	45.278417
-1.973000	3.486000	45.392629
-1.986000	3.452000	45.468826
-2.016000	3.425000	45.583104
-2.030000	3.403000	45.659320
-2.040000	3.378000	45.773594
-2.062000	3.358000	45.887865
-2.073000	3.344000	45.964104
-2.098000	3.306000	46.078420
-2.116000	3.272000	46.192630
-2.126000	3.240000	46.268829
-2.147000	3.207000	46.383122
-2.173000	3.168000	46.459356
-2.213000	3.116000	46.573582
-2.243000	3.078000	46.687909
-2.279000	3.043000	46.764059
-2.311000	3.006000	46.878348
-2.329000	2.965000	46.992628
