0.018783	0.023396	9.785388	0.001488	-0.001995	-0.001911	0.999816	0.001358	-0.001113	-0.019075	2.002077
0.022540	0.026304	9.801621	-0.001686	-0.000585	-0.001020	0.999816	0.001365	-0.001088	-0.019120	2.040165
0.024380	0.041020	9.794394	0.001971	0.000947	0.001802	0.999816	0.001366	-0.001077	-0.019107	2.078271
0.022509	0.019516	9.780164	0.003924	-0.001630	0.002375	0.999816	0.001377	-0.001075	-0.019117	2.116376
0.004488	0.032106	9.778926	-0.000462	-0.001334	-0.000868	0.999816	0.001378	-0.001110	-0.019114	2.154461
0.005791	0.022382	9.802067	0.001559	-0.001533	0.001411	0.999815	0.001373	-0.001108	-0.019129	2.192589
0.007377	0.011844	9.793038	0.000471	-0.000870	0.002575	0.999815	0.001377	-0.001121	-0.019134	2.230644
0.022252	0.021365	9.793315	0.000359	-0.003265	0.001112	0.999815	0.001375	-0.001138	-0.019147	2.268733
0.024587	0.039966	9.794953	-0.000831	0.000031	-0.001340	0.999814	0.001355	-0.001132	-0.019178	2.306832
0.021494	0.040329	9.785639	0.001128	-0.000912	-0.000073	0.999814	0.001365	-0.001138	-0.019188	2.344975
0.016614	0.018097	9.793216	0.001827	-0.001799	-0.000979	0.999814	0.001342	-0.001143	-0.019205	2.383019
0.018595	0.038364	9.790497	0.001593	-0.001172	-0.002915	0.999814	0.001328	-0.001175	-0.019222	2.421126
0.012535	0.026779	9.800531	0.001055	-0.001472	0.000329	0.999813	0.001343	-0.001186	-0.019233	2.459232
0.021901	0.022842	9.777978	0.001208	-0.003663	-0.000908	0.999813	0.001336	-0.001182	-0.019236	2.497305
0.014612	0.018680	9.783195	-0.000419	0.001829	-0.001486	0.999813	0.001365	-0.001163	-0.019262	2.535404
0.013345	0.032510	9.793975	-0.000359	-0.003896	-0.001980	0.999812	0.001363	-0.001173	-0.019284	2.573503
0.008426	0.018350	9.798463	0.001282	-0.001079	0.001925	0.999813	0.001379	-0.001193	-0.019273	2.611598
0.016029	0.023128	9.784935	0.001140	0.001997	0.000698	0.999812	0.001376	-0.001164	-0.019290	2.649718
0.024123	0.035546	9.784568	-0.001145	0.001454	0.001491	0.999812	0.001362	-0.001150	-0.019283	2.687785
0.014774	0.021754	9.787698	0.001391	-0.000545	-0.000494	0.999812	0.001379	-0.001104	-0.019293	2.725881
0.010659	0.026694	9.783940	-0.002792	0.000091	-0.000611	0.999812	0.001367	-0.001113	-0.019305	2.763996
0.018887	0.024826	9.792185	0.000342	-0.000817	0.001087	0.999812	0.001359	-0.001112	-0.019313	2.802067
0.014460	0.029876	9.789803	0.003246	-0.000149	0.000546	0.999812	0.001375	-0.001089	-0.019312	2.840162
0.022101	0.041956	9.797398	0.000299	0.000985	0.002339	0.999812	0.001378	-0.001088	-0.019320	2.878284
0.010450	0.020575	9.783573	-0.001150	-0.001776	0.001575	0.999812	0.001347	-0.001106	-0.019291	2.916412
0.018440	0.030756	9.786665	0.003531	-0.000140	-0.002863	0.999812	0.001334	-0.001114	-0.019331	2.954487
0.028655	0.027544	9.790397	0.001038	-0.000933	-0.002477	0.999811	0.001356	-0.001120	-0.019357	2.992558
0.014714	0.030623	9.789112	0.003231	0.001263	0.000610	0.999811	0.001377	-0.001116	-0.019378	3.030639
0.020588	0.023121	9.781445	-0.001165	-0.000933	-0.003261	0.999810	0.001358	-0.001139	-0.019428	3.068734
0.017460	0.021733	9.788731	0.001561	-0.000302	-0.001515	0.999810	0.001374	-0.001139	-0.019437	3.106850
0.015620	0.029141	9.783917	0.000397	-0.002992	-0.001172	0.999809	0.001369	-0.001134	-0.019471	3.144945
0.020810	0.026360	9.782145	-0.001404	-0.000675	0.000600	0.999809	0.001376	-0.001134	-0.019455	3.183026
0.013818	0.017018	9.781471	0.001163	-0.001516	-0.000285	0.999809	0.001381	-0.001132	-0.019479	3.221118
0.005314	0.037594	9.801644	0.001723	-0.000035	-0.000254	0.999808	0.001369	-0.001124	-0.019504	3.259281
0.016594	0.025808	9.781837	0.001887	-0.002974	-0.000729	0.999808	0.001384	-0.001156	-0.019507	3.297305
0.013197	0.015661	9.786441	0.001132	-0.001999	-0.001068	0.999808	0.001379	-0.001156	-0.019524	3.335402
0.014926	0.025002	9.791294	0.000062	-0.004496	-0.001397	0.999807	0.001388	-0.001160	-0.019546	3.373497
0.002852	0.025784	9.783417	0.001753	-0.000471	0.002595	0.999808	0.001387	-0.001175	-0.019527	3.411610
0.016295	0.025562	9.793708	-0.002614	0.000253	-0.000069	0.999808	0.001385	-0.001179	-0.019515	3.449693
0.024667	0.011377	9.780468	0.001068	0.001677	-0.001493	0.999808	0.001384	-0.001180	-0.019511	3.487785
0.012569	0.024637	9.788542	-0.001187	0.001101	-0.000208	0.999808	0.001372	-0.001170	-0.019516	3.525890
0.007602	0.020262	9.777493	-0.002107	-0.001828	0.000387	0.999807	0.001324	-0.001178	-0.019561	3.563971
0.022187	0.021122	9.782589	0.001601	0.000307	-0.001547	0.999807	0.001331	-0.001191	-0.019568	3.602066
0.009921	0.036401	9.799308	-0.001003	0.001594	-0.001367	0.999807	0.001321	-0.001170	-0.019568	3.640176
0.023127	0.038309	9.789204	0.001315	-0.002309	0.000026	0.999807	0.001325	-0.001184	-0.019555	3.678263
0.023847	0.020384	9.788802	0.000237	-0.001280	-0.001828	0.999807	0.001338	-0.001202	-0.019592	3.716387
0.015337	0.032993	9.782667	0.002354	-0.000142	-0.000574	0.999806	0.001363	-0.001207	-0.019617	3.754446
0.014821	0.034433	9.776442	-0.000927	0.000164	-0.000857	0.999806	0.001336	-0.001178	-0.019620	3.792544
0.009925	0.020331	9.787854	0.000672	0.000089	-0.001844	0.999806	0.001356	-0.001181	-0.019629	3.830639
0.004477	0.033165	9.786195	0.000872	0.001225	-0.000025	0.999805	0.001362	-0.001176	-0.019649	3.868735
0.028002	0.039608	9.794712	0.000389	-0.003566	-0.003969	0.999805	0.001354	-0.001204	-0.019688	3.906841
0.020327	0.031907	9.789893	0.002193	0.001698	0.001940	0.999804	0.001388	-0.001214	-0.019705	3.944927
0.026332	0.038377	9.777418	0.000263	0.000410	-0.003461	0.999804	0.001386	-0.001204	-0.019731	3.983021
0.018427	0.024451	9.782969	0.001614	-0.000901	-0.000963	0.999803	0.001402	-0.001193	-0.019762	4.021115
0.026638	0.035773	9.785717	0.002827	-0.003405	-0.000402	0.999803	0.001420	-0.001213	-0.019767	4.059237
0.019384	0.018381	9.790561	0.002629	0.000452	-0.001672	0.999802	0.001410	-0.001215	-0.019810	4.097307
0.016493	0.031080	9.799261	0.000494	-0.001033	-0.000851	0.999802	0.001415	-0.001200	-0.019815	4.135402
0.016237	0.036311	9.784390	-0.000012	0.001457	-0.002858	0.999802	0.001424	-0.001186	-0.019837	4.173509
0.021766	0.022354	9.788820	-0.000819	-0.000886	-0.000529	0.999801	0.001419	-0.001200	-0.019863	4.211604
0.014987	0.031526	9.792350	0.000635	0.000440	0.001869	0.999802	0.001413	-0.001206	-0.019836	4.249688
0.026461	0.022451	9.778070	0.001260	-0.000945	-0.002161	0.999801	0.001426	-0.001209	-0.019845	4.287797
0.015826	0.021188	9.793578	0.003105	0.000215	-0.002109	0.999801	0.001429	-0.001218	-0.019875	4.325930
0.019173	0.032609	9.771098	0.000380	0.003721	0.000883	0.999801	0.001426	-0.001206	-0.019884	4.363973
0.030173	0.025352	9.785187	-0.001556	0.000909	0.004121	0.999801	0.001397	-0.001189	-0.019866	4.402080
0.016926	0.029849	9.800169	0.001442	-0.001504	-0.002107	0.999801	0.001366	-0.001196	-0.019872	4.440164
0.017425	0.032281	9.783912	0.001443	-0.000004	0.001427	0.999801	0.001354	-0.001188	-0.019869	4.478285
0.011949	0.017037	9.781480	0.000285	0.001353	-0.000412	0.999800	0.001350	-0.001175	-0.019909	4.516369
0.009369	0.020012	9.792231	0.001418	0.001915	-0.000716	0.999800	0.001350	-0.001166	-0.019907	4.554448
0.023344	0.025226	9.791119	0.001900	-0.001899	-0.002815	0.999800	0.001335	-0.001185	-0.019938	4.592569
0.022694	0.038657	9.774560	-0.000186	0.002768	-0.000738	0.999799	0.001329	-0.001171	-0.019964	4.630646
0.024576	0.017494	9.785554	0.001027	-0.000127	-0.000163	0.999799	0.001313	-0.001159	-0.019976	4.668747
0.018556	0.025804	9.795994	0.000997	-0.001724	-0.002747	0.999798	0.001330	-0.001154	-0.020042	4.706833
0.072892	0.033434	9.789786	0.002119	-0.001630	-0.002873	0.999796	0.001317	-0.001160	-0.020107	4.744949
0.292450	0.021274	9.783829	0.003173	-0.004989	0.003066	0.999796	0.001337	-0.001217	-0.020127	4.783018
1.058200	0.034292	9.790620	0.004364	-0.011428	0.004587	0.999798	0.001364	-0.001351	-0.019995	4.821114
1.561726	0.001982	9.791389	0.005243	-0.010827	-0.007336	0.999797	0.001403	-0.001479	-0.020045	4.859237
1.772617	-0.008294	9.884519	0.008592	-0.000369	-0.004024	0.999795	0.001465	-0.001565	-0.020155	4.897362
1.199892	-0.002507	9.875184	0.001586	0.016982	0.005140	0.999796	0.001477	-0.001364	-0.020079	4.935457
0.589240	0.074633	9.666899	-0.025734	0.006956	-0.002155	0.999798	0.001413	-0.001187	-0.019996	4.973516
0.219486	-0.107150	9.993594	0.033570	0.028782	-0.002234	0.999796	0.001494	-0.000957	-0.020115	5.011613
0.314490	-0.111855	9.990196	0.022080	0.003925	0.015308	0.999802	0.001931	-0.000912	-0.019802	5.049685
0.264248	0.092791	9.707764	0.006999	0.001407	-0.006006	0.999803	0.002100	-0.000757	-0.019712	5.087781
0.634991	0.270656	9.867446	-0.002670	0.014488	-0.011330	0.999797	0.002208	-0.000651	-0.020023	5.125908
1.231424	-0.093840	9.041074	-0.005472	0.002205	0.023748	0.999804	0.001986	-0.000833	-0.019688	5.163987
1.285350	-0.203648	9.720481	0.051239	-0.001150	0.011481	0.999809	0.002754	-0.000827	-0.019326	5.202074
0.388735	0.101444	9.339963	0.022084	-0.015481	-0.024816	0.999807	0.002991	-0.000865	-0.019403	5.240164
-0.314033	0.544577	10.193830	-0.048230	-0.052939	-0.006922	0.999803	0.002819	-0.001069	-0.019620	5.278326
-0.458385	-0.133571	10.127198	-0.017245	-0.058120	0.025234	0.999811	0.003091	-0.001431	-0.019153	5.316415
-0.741267	-0.267186	9.590734	-0.027369	-0.031694	-0.010932	0.999815	0.003171	-0.001462	-0.018943	5.354417
-0.717500	0.436967	10.180850	-0.069420	0.043168	-0.025435	0.999806	0.002813	-0.001153	-0.019480	5.392547
-0.272316	0.188684	9.997996	0.018570	0.023995	0.023185	0.999808	0.002949	-0.001241	-0.019340	5.430640
0.007504	-0.428665	9.498537	0.024319	0.031923	0.010774	0.999814	0.002982	-0.001220	-0.018994	5.468801
0.233528	-0.064395	9.523272	-0.003425	-0.051715	-0.023791	0.999807	0.003457	-0.001365	-0.019302	5.506854
0.384626	0.465291	10.017765	-0.028700	-0.031435	0.030288	0.999810	0.003849	-0.001378	-0.019062	5.544976
0.491652	0.092538	9.855048	-0.004373	-0.055304	-0.009986	0.999815	0.004200	-0.001957	-0.018690	5.583058
0.054302	-0.232771	9.526735	-0.021870	-0.035154	-0.016607	0.999806	0.004073	-0.002144	-0.019136	5.621116
-0.101711	0.205447	10.234970	-0.003485	0.006096	0.016751	0.999808	0.004182	-0.002187	-0.018995	5.659232
-0.103669	0.268869	8.958071	0.008723	-0.001986	-0.004567	0.999813	0.004202	-0.002186	-0.018738	5.697362
-0.119083	0.152819	9.946773	0.001119	0.016341	-0.023365	0.999807	0.004103	-0.002227	-0.019104	5.735410
-0.071536	0.290001	9.531791	-0.010495	0.010965	0.004493	0.999808	0.003745	-0.002187	-0.019103	5.773497
0.140304	0.207713	9.168704	0.027394	0.015403	-0.005346	0.999812	0.003135	-0.002218	-0.019002	5.811588
0.162701	-0.258134	10.542938	-0.001825	-0.015660	-0.003251	0.999813	0.002647	-0.002274	-0.019002	5.849686
-0.000887	-0.162858	9.952789	0.018754	-0.025464	-0.001270	0.999814	0.002575	-0.002241	-0.018982	5.887782
0.076855	0.113472	10.121133	-0.027561	-0.001462	-0.006899	0.999815	0.002194	-0.002122	-0.019003	5.925881
0.401659	-0.041266	9.882363	0.019116	-0.002214	0.005801	0.999816	0.002351	-0.002372	-0.018910	5.963993
0.004267	-0.340685	10.122828	0.023038	-0.003593	-0.001399	0.999820	0.002308	-0.002049	-0.018743	6.002071
-0.020630	0.031180	9.097319	-0.021200	0.005174	-0.000627	0.999820	0.002410	-0.002129	-0.018715	6.040162
-0.163699	0.264632	9.933504	0.051849	-0.008294	-0.000410	0.999821	0.002322	-0.002150	-0.018658	6.078261
0.325657	0.003142	10.537449	0.010266	0.015457	0.003409	0.999821	0.002221	-0.002620	-0.018612	6.116382
0.189878	-0.024038	9.610581	0.082554	0.030781	0.007752	0.999825	0.002797	-0.002362	-0.018342	6.154458
0.011238	0.091762	9.971021	0.056335	0.049951	-0.021344	0.999823	0.002725	-0.001961	-0.018497	6.192575
0.497660	-0.147824	9.665771	0.053003	0.040006	0.003316	0.999820	0.003010	-0.002189	-0.018635	6.230639
0.117799	-0.182320	9.539976	-0.014038	-0.035992	0.017366	0.999824	0.003029	-0.002178	-0.018366	6.268738
-0.124580	0.452495	9.399041	-0.022653	-0.046519	-0.014601	0.999825	0.003100	-0.002430	-0.018310	6.306844
-0.157364	0.680609	9.888891	0.013544	-0.003893	0.002868	0.999822	0.002853	-0.002505	-0.018500	6.344924
0.303174	-0.090737	9.958471	0.012503	-0.016886	0.025389	0.999829	0.002268	-0.003160	-0.018098	6.383074
0.006804	-0.256135	9.658687	0.028396	-0.012422	0.011481	0.999837	0.002521	-0.003010	-0.017654	6.421186
-0.212557	0.377217	10.263987	0.022432	0.053374	-0.020709	0.999834	0.002940	-0.002465	-0.017820	6.459314
-0.132325	0.518645	9.727160	-0.022694	0.015425	0.002541	0.999830	0.002907	-0.002647	-0.018030	6.497375
-0.059733	-0.113291	9.944157	0.008622	-0.010094	0.026691	0.999837	0.003089	-0.003166	-0.017516	6.535455
-0.119693	-0.162721	10.198674	-0.014502	-0.037559	-0.024180	0.999835	0.003136	-0.003547	-0.017522	6.573589
0.028415	0.313005	9.133664	-0.005218	-0.042512	0.003507	0.999828	0.003422	-0.004276	-0.017750	6.611608
0.032362	0.416723	9.115561	0.016468	-0.012515	0.016441	0.999832	0.003476	-0.004778	-0.017340	6.649709
0.341651	-0.080736	10.076245	0.057510	0.015068	-0.012919	0.999832	0.003466	-0.005066	-0.017302	6.687792
0.284422	0.031261	9.802246	0.010842	-0.005080	-0.008733	0.999829	0.003210	-0.004866	-0.017566	6.725896
0.323327	0.178246	9.962992	-0.022843	0.038240	0.012226	0.999833	0.003054	-0.004656	-0.017401	6.763976
0.166802	0.020174	10.573658	0.027427	0.040668	-0.003107	0.999837	0.003212	-0.004208	-0.017260	6.802069
0.112105	0.077909	9.304384	0.011822	0.057781	-0.015689	0.999837	0.003058	-0.003449	-0.017478	6.840167
0.301813	-0.096421	9.586643	0.003582	0.004534	-0.000139	0.999836	0.002924	-0.003392	-0.017536	6.878297
-0.166205	0.024241	9.729015	-0.001408	0.029951	0.014864	0.999843	0.003165	-0.002775	-0.017221	6.916353
-0.394409	0.510117	10.288754	-0.005572	0.027937	0.000193	0.999847	0.003308	-0.002306	-0.017041	6.954446
-0.186709	0.392797	9.293316	-0.007089	0.032757	-0.015742	0.999844	0.002901	-0.002337	-0.017247	6.992543
-0.081325	0.124061	9.671691	-0.011074	0.062188	0.026611	0.999850	0.002558	-0.002374	-0.016945	7.030639
0.123989	-0.319513	10.308405	0.023160	-0.002668	0.005918	0.999855	0.002375	-0.002488	-0.016687	7.068735
0.121223	-0.046701	9.356182	0.003853	-0.016329	-0.016204	0.999854	0.002076	-0.002279	-0.016800	7.106854
0.353848	0.241576	10.234356	0.009948	-0.056690	0.005330	0.999852	0.001832	-0.002553	-0.016890	7.144925
0.096290	0.044556	10.146290	0.013979	-0.034654	0.013939	0.999860	0.001470	-0.002491	-0.016494	7.183020
-0.238764	-0.159686	9.983957	-0.018562	-0.015165	-0.008002	0.999861	0.001091	-0.002081	-0.016493	7.221120
0.257830	0.278809	9.353967	-0.040961	0.082935	0.013959	0.999865	0.000969	-0.001578	-0.016343	7.259237
0.284610	0.207340	9.000327	-0.023956	0.034145	0.014891	0.999870	0.000819	-0.001158	-0.016048	7.297365
0.191203	-0.093308	9.932923	0.009783	0.019146	0.010751	0.999874	0.001186	-0.001205	-0.015795	7.335402
0.165656	0.048423	9.784760	-0.014524	0.026586	-0.007349	0.999874	0.001464	-0.001129	-0.015765	7.373497
0.193839	0.144472	9.890666	-0.006254	-0.000390	-0.002625	0.999871	0.001605	-0.001250	-0.015922	7.411596
0.351992	-0.006374	9.734955	0.029472	-0.007380	0.031393	0.999878	0.001949	-0.001529	-0.015428	7.449728
-0.276299	-0.322066	9.805377	0.001160	-0.052179	0.000958	0.999882	0.001929	-0.001403	-0.015180	7.487816
-0.259868	0.037971	10.034089	0.012392	0.007109	-0.021777	0.999876	0.001931	-0.001211	-0.015600	7.525932
-0.146048	0.078138	9.320537	0.030726	0.028604	0.037481	0.999880	0.002009	-0.001230	-0.015296	7.563979
-0.507335	-0.018338	10.679174	-0.004242	0.040214	0.004577	0.999889	0.002187	-0.000973	-0.014715	7.602067
-0.218772	0.189531	9.772703	0.004164	0.032328	-0.029861	0.999881	0.002242	-0.000937	-0.015205	7.640162
0.412343	-0.036508	9.808209	0.017355	0.024986	0.020576	0.999882	0.002181	-0.001136	-0.015166	7.678284
0.532779	-0.133917	10.088354	0.010848	0.001214	0.030445	0.999893	0.002726	-0.001149	-0.014366	7.716360
0.286571	0.234852	9.703548	-0.012357	0.003166	-0.025694	0.999889	0.003047	-0.000413	-0.014550	7.754477
-0.272958	0.426057	9.726271	0.042853	-0.005851	-0.000285	0.999885	0.002938	0.000171	-0.014850	7.792545
0.062533	0.001473	9.283031	0.050656	-0.030972	0.034674	0.999895	0.002853	-0.000132	-0.014221	7.830642
-0.361875	-0.473774	10.411479	0.025387	0.000970	0.006473	0.999899	0.002842	0.000088	-0.013897	7.868739
-0.601865	0.003674	9.918977	0.008455	0.008201	-0.032115	0.999893	0.002998	0.000186	-0.014334	7.906835
-0.305077	0.334067	9.708627	0.019401	0.018372	0.019127	0.999892	0.003267	-0.000302	-0.014320	7.944929
-0.003272	0.095134	10.228357	0.005051	0.004011	0.013623	0.999897	0.003710	-0.000757	-0.013817	7.983022
0.298840	0.192699	9.195599	-0.007574	0.026530	-0.046296	0.999890	0.003885	-0.000908	-0.014277	8.021113
0.192709	0.438788	9.898474	-0.031485	-0.028552	-0.006705	0.999887	0.003420	-0.000878	-0.014629	8.059231
0.117701	-0.071930	10.327096	0.046426	-0.043359	0.029964	0.999894	0.003450	-0.000974	-0.014128	8.097309
-0.325592	-0.464682	9.932645	0.036118	-0.041501	-0.003234	0.999897	0.003749	-0.000891	-0.013793	8.135399
-0.384862	0.252119	9.667517	-0.003606	-0.011403	-0.032682	0.999889	0.004189	-0.000730	-0.014295	8.173496
-0.114993	0.583451	9.761121	-0.010896	-0.045153	0.010731	0.999886	0.004156	-0.001275	-0.014457	8.211595
-0.222775	0.328668	10.474011	-0.026754	0.015969	0.014253	0.999890	0.004183	-0.001392	-0.014179	8.249690
0.053194	-0.161046	9.623332	-0.002201	0.020722	-0.022067	0.999887	0.004177	-0.001803	-0.014352	8.287792
0.224584	0.129456	9.330750	0.005227	0.005469	0.001546	0.999884	0.004188	-0.002083	-0.014488	8.325878
0.403607	0.310125	10.004603	0.007360	-0.001985	0.002030	0.999885	0.004343	-0.002536	-0.014325	8.363942
0.250572	0.035695	8.790025	-0.035837	-0.015424	-0.015456	0.999884	0.003999	-0.002737	-0.014428	8.402128
0.280003	-0.096278	9.820238	-0.034682	-0.026204	-0.002013	0.999884	0.003197	-0.002866	-0.014649	8.440163
-0.110669	0.007261	10.025804	-0.037304	-0.022926	0.015933	0.999888	0.002822	-0.002713	-0.014454	8.478293
-0.320014	-0.100514	9.841069	0.002222	0.013635	-0.005863	0.999891	0.002404	-0.002484	-0.014337	8.516353
-0.276434	0.295610	10.072571	-0.006272	0.043987	-0.008544	0.999890	0.002216	-0.002436	-0.014495	8.554449
0.248800	0.327500	9.118093	0.016842	0.042881	0.017092	0.999892	0.001984	-0.002567	-0.014320	8.592542
0.099322	0.180280	10.948807	-0.004832	0.022131	0.006172	0.999898	0.001938	-0.002112	-0.014013	8.630641
-0.140530	0.252622	9.824364	-0.016060	-0.040617	-0.019684	0.999895	0.001731	-0.002228	-0.014231	8.668748
0.034495	0.166639	9.188879	-0.012135	0.012920	0.012010	0.999896	0.001427	-0.002302	-0.014179	8.706830
0.259782	-0.094049	10.695192	0.036276	-0.020590	0.018365	0.999901	0.001246	-0.002596	-0.013784	8.744925
-0.132044	-0.248943	10.204802	0.053359	-0.005357	0.005530	0.999905	0.001447	-0.002499	-0.013501	8.783026
-0.135636	0.120609	8.874365	0.019363	0.028485	-0.018489	0.999902	0.001548	-0.002555	-0.013710	8.821118
0.080308	0.124385	10.172163	0.067196	-0.005188	0.005020	0.999899	0.001639	-0.002642	-0.013902	8.859231
-0.035028	-0.335621	9.527576	-0.034077	0.017610	0.025375	0.999905	0.001441	-0.002472	-0.013513	8.897310
-0.002450	-0.208345	9.470022	0.025518	-0.011819	-0.020222	0.999904	0.001642	-0.002739	-0.013450	8.935457
0.269141	0.419619	10.190484	-0.021316	-0.019873	-0.008045	0.999898	0.000931	-0.003337	-0.013855	8.973548
0.067493	0.112499	9.366331	-0.020666	-0.001442	0.033600	0.999904	0.000506	-0.003619	-0.013392	9.011591
0.050849	-0.232446	10.098757	-0.001890	-0.016666	0.002482	0.999909	0.000508	-0.003728	-0.012995	9.049687
0.273510	0.045223	9.228218	0.063506	0.034893	-0.016370	0.999906	0.000954	-0.003703	-0.013168	9.087789
0.255741	0.522076	9.996738	0.043926	-0.009560	-0.000202	0.999903	0.001150	-0.003965	-0.013317	9.125878
0.105948	0.166514	9.430540	0.017276	-0.031438	0.019468	0.999906	0.001179	-0.004289	-0.013005	9.164016
0.035769	-0.186262	9.617507	0.006291	-0.025354	-0.011558	0.999905	0.001312	-0.004540	-0.012944	9.202120
0.010407	-0.026204	9.350062	0.038514	-0.039252	-0.012169	0.999897	0.001426	-0.005039	-0.013330	9.240160
0.256092	-0.001037	10.221224	-0.015408	-0.006498	0.024193	0.999898	0.001226	-0.005489	-0.013100	9.278260
0.346375	0.018742	10.371182	-0.026975	-0.000428	0.000090	0.999900	0.001309	-0.005884	-0.012781	9.316355
0.106106	0.022702	9.576838	-0.050694	-0.000049	-0.013518	0.999898	0.001186	-0.005640	-0.013075	9.354450
0.175161	0.071113	10.290798	-0.014119	0.022757	0.013777	0.999901	0.001032	-0.005351	-0.012967	9.392543
0.059138	-0.137811	9.333854	0.012360	0.037930	0.012220	0.999908	0.000877	-0.004859	-0.012655	9.430650
0.006421	-0.242190	10.289289	0.011008	0.039361	0.001477	0.999910	0.000834	-0.004532	-0.012582	9.468738
